1,15.063558,63.469778,0.872386
1,15.964809,80.809781,0.871714
1,16.278361,72.773175,0.873713
1,15.055512,61.753277,0.801873
1,15.289252,72.003257,0.864741
1,15.114969,62.447908,0.844969
1,15.208631,62.173383,0.840565
1,20.110703,81.840296,0.866446
1,15.753043,81.151323,0.899630
1,15.010979,72.743920,0.853154
2,15.220735,141.971752,1.720271
2,15.751322,210.655770,3.121607
2,28.998604,203.559827,1.776205
2,15.869595,213.129239,3.137994
2,16.587931,247.528762,3.252893
2,15.262703,125.332642,1.634640
2,14.763095,123.048880,1.593305
2,15.005071,126.740708,1.589605
2,22.813723,251.439995,3.081972
2,20.813433,254.829362,3.130809
5,15.856374,492.555543,7.364843
5,28.625013,631.309273,4.482034
5,18.984002,511.277662,6.580944
5,28.045500,621.168793,7.443572
5,27.897520,574.192099,8.135627
5,14.759076,316.979051,4.047497
5,15.397720,322.599011,3.969728
5,15.458743,325.670555,4.002483
5,30.452447,627.163717,7.604868
5,30.100895,633.249711,8.098867
10,17.866138,1233.046903,15.235901
10,29.084427,1230.610942,8.821046
10,16.066630,1303.776976,16.176824
10,28.781108,1217.918029,14.907749
10,17.940531,1218.383026,16.333869
10,15.175718,641.835872,7.856331
10,15.128853,641.915317,7.846052
10,15.210391,631.175762,8.060159
10,27.938693,1265.574026,15.618118
10,21.872280,1197.465582,15.273510
22,16.318207,2738.075806,35.401843
22,31.717705,2766.540099,35.101630
22,29.319943,2618.942109,19.244893
22,15.171342,2676.501234,34.319089
22,30.150268,2665.588203,34.599285
22,15.585423,1413.120328,17.738834
22,15.484695,1440.093718,17.798209
22,15.439576,1411.451121,17.740480
22,22.053910,2733.760955,29.628773
22,28.836463,2724.754936,33.094443
46,15.916242,5500.877508,40.295199
46,15.730375,4438.843664,42.117369
46,15.958230,4155.450003,39.410339
46,26.897151,5063.268906,68.399971
46,28.963785,4939.390149,66.049466
46,15.178454,2949.406049,36.681851
46,15.296644,2945.673591,37.681939
46,25.487652,5533.604304,70.946087
46,30.213829,4996.533411,40.242099
46,16.142324,5233.426068,45.373643
100,15.986336,11320.991179,115.435359
100,16.157476,8339.658489,87.861799
100,15.897478,7931.056005,85.014209
100,24.770743,11470.152269,144.508745
100,26.707628,10997.044883,111.721262
100,16.099696,10320.052192,94.681963
100,15.929612,10962.411066,102.830358
100,16.047281,11342.790772,85.860858
100,21.906575,9203.218465,86.430459
100,19.152984,9291.003669,85.804949
215,24.425971,20797.213093,182.149507
215,15.626806,16304.533798,178.294465
215,15.855470,15902.474203,187.066136
215,15.813736,23813.801379,244.023369
215,22.870506,22821.788783,194.548224
215,22.139349,24477.725568,187.842675
215,16.141844,23691.865791,184.776732
215,16.672512,22830.095576,243.818724
215,15.896566,21457.661826,237.357364
215,16.188458,18545.689161,185.405926
464,27.909851,39980.357657,389.957683
464,16.405264,32441.474769,377.725286
464,15.797542,30949.526957,372.934870
464,16.399166,49886.861954,396.791293
464,15.981340,36776.335861,608.199936
464,21.349364,53145.336286,452.668742
464,16.822324,48087.883214,394.191811
464,16.258106,30793.770916,370.644019
464,29.835327,42542.761402,394.646542
464,25.964127,42915.279250,374.478492
1000,30.046504,77055.736224,803.599201
1000,15.053733,65251.589613,801.348884
1000,15.466453,65955.031034,821.200277
1000,20.432532,91985.195186,842.547058
1000,29.135948,92074.249718,837.678175
1000,28.323062,92141.971389,830.616569
1000,15.147407,15.054517,15.702590
1000,17.571108,107704.570810,869.857678
1000,30.334841,106480.958585,843.662194
1000,30.546965,107330.350733,824.282209
